Title,Release_Year,Genre,Synopsis,Poster_URL,Movie_ID,Movie_URL,Duration,Certification,Voters,Rating
GLOW,(2017–2019),"Drama,Fantasy,Horror","A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.","https://m.media-amazon.com/images/M/MV5BN2ZhY2IzMWQtMGU4MC00ODg2LThkNWMtNWMzYmM2OTc5ZDMyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX280_CR0,3,280,414_.jpg",2229499,https://www.imdb.com/title/tt2229499/,114 min,R,"19,076",6.6
Interview with the Vampire: The Vampire Chronicles,(1994),"Comedy,Drama,Romance","The story of Barry Seal, an American pilot who became a drug-runner for the CIA in the 1980s in a clandestine operation that would be exposed as the Iran-Contra Affair.","https://m.media-amazon.com/images/M/MV5BMTUxNzUwMjk1Nl5BMl5BanBnXkFtZTgwNDkwODI1MjI@._V1_QL75_UX280_CR0,3,280,414_.jpg",3532216,https://www.imdb.com/title/tt3532216/,30 min,PG-13,"62,459",6.6
Don Jon,(2013),"Action,Comedy,Crime",Brothers Brian and Joe Hackett attempt to run an airline on the New England island of Nantucket while surrounded by their various wacky friends and employees.,"https://m.media-amazon.com/images/M/MV5BMTEwMDQ3MzIxNjNeQTJeQWpwZ15BbWU3MDc1OTcyMzI@._V1_QL75_UX280_CR0,3,280,414_.jpg",0098948,https://www.imdb.com/title/tt0098948/,23 min,NA,766,8.1
American Made,(2017),"Comedy,Drama",An FBI deep-woods tracker attempts to capture a trained assassin who has made a sport of hunting humans.,"https://m.media-amazon.com/images/M/MV5BMTI0MjI4ODg2NV5BMl5BanBnXkFtZTcwMzI0NjgyMQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0269347,https://www.imdb.com/title/tt0269347/,94 min,NA,781,7.3
Wings,(1990–1997),"Action,Crime,Drama",Friends and family of a married black architect react in different ways to his affair with an Italian secretary.,"https://m.media-amazon.com/images/M/MV5BMjM5MTQxMDk2Ml5BMl5BanBnXkFtZTgwODQ2MDc3NjE@._V1_QL75_UX280_CR0,3,280,414_.jpg",0102175,https://www.imdb.com/title/tt0102175/,132 min,NA,"39,395",8.2
RED,(2003),"Drama,Romance","A British college student falls for an American student, only to be separated from him when she's banned from the U.S. after overstaying her visa.","https://m.media-amazon.com/images/M/MV5BMjAzOTgyOTU4OF5BMl5BanBnXkFtZTcwNDYxMjcxNg@@._V1_QL75_UX280_CR0,3,280,414_.jpg",1758692,https://www.imdb.com/title/tt1758692/,86 min,PG,"31,315",5.4
The Hunted,(1991),"Drama,Romance","An adaption of Iain Banks' dark novel, whose central character is a young Scots history student.","https://m.media-amazon.com/images/M/MV5BNzYyNDViODctZjRmOS00YTE5LThhMTQtMzc1ZDA1ZTVmMTY3XkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_QL75_UX280_CR0,3,280,414_.jpg",0115145,https://www.imdb.com/title/tt0115145/,211 min,R,"7,206",5.4
Jungle Fever,(2011),Drama,"Mockumentary focusing on real-life comedy couple Jon Richardson and Lucy Beaumont, who play aptly fictionalised versions of themselves, their home and work lives, and relationships with their Hebden Bridge neighbours and celebrity friends.","https://m.media-amazon.com/images/M/MV5BNTg2ZmFjZGItOTUxNy00ZGE3LThiMTctM2E0MDJiMjdmNWQ1XkEyXkFqcGdeQXVyMTAwMzM3NDI3._V1_QL75_UX280_CR0,3,280,414_.jpg",11824218,https://www.imdb.com/title/tt11824218/,40 min,UA,"63,746",6.5
Like Crazy,(1996),Comedy,"A documentary which challenges former Indonesian death-squad leaders to reenact their mass-killings in whichever cinematic genres they wish, including classic Hollywood crime scenarios and lavish musical numbers.","https://m.media-amazon.com/images/M/MV5BNmZjMDgyMDgtYWI4OS00YjZkLWEyODktNzE0MmViOTFjMDA4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_QL75_UX280_CR0,3,280,414_.jpg",2375605,https://www.imdb.com/title/tt2375605/,117 min,NA,"7,971",6.3
The Crow Road,(2020– ),"Documentary,Biography,Crime","A lonely mother begins receiving romantic e-mails from a secret admirer, unaware that this perfect man is really a creation of her daughter who is trying to cheer her up.","https://m.media-amazon.com/images/M/MV5BZjQ1ZTk0MmMtOWQxZC00ZmFjLWFiY2YtZGZkZGZlYTY4NDZjXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_QL75_UX280_CR0,3,280,414_.jpg",0380623,https://www.imdb.com/title/tt0380623/,100 min,U/A 16+,"65,517",7.4
Meet the Richardsons,(2012),"Comedy,Family,Romance",An agoraphobic father teams up with a renegade priest to save his daughter from the clutches of a gang of twisted feral children who committed an act of violence against his family years earlier.,"https://m.media-amazon.com/images/M/MV5BMzIwMTQ2NTAyM15BMl5BanBnXkFtZTcwNDIzMjQ0OA@@._V1_QL75_UX280_CR0,3,280,414_.jpg",1641975,https://www.imdb.com/title/tt1641975/,84 min,13+,"333,238",8.4
The Act of Killing,(2005),"Drama,Horror,Thriller","Strait-laced Rose breaks off relations with her party girl sister, Maggie, over an indiscretion involving Rose's boyfriend. The chilly atmosphere is broken with the arrival of Ella, the grandmother neither sister knew existed.","https://m.media-amazon.com/images/M/MV5BMTA2Njc3NTUzMDFeQTJeQWpwZ15BbWU4MDgyNTM0MjAy._V1_QL75_UX280_CR0,3,280,414_.jpg",0388125,https://www.imdb.com/title/tt0388125/,130 min,UA,"90,360",7.6
The Perfect Man,(I) (2012),"Comedy,Drama,Romance",An inquisitive teenager pries into suspected dodgy dealings on her space station home - and ends up being sent down to Earth.,"https://m.media-amazon.com/images/M/MV5BMDljNGI1M2ItNjVhMy00YWViLWE1N2EtOGM4ZjcwNzY4YTIwXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_QL75_UX280_CR0,3,280,414_.jpg",0186726,https://www.imdb.com/title/tt0186726/,97 min,A,"739,039",8.7
Citadel,(2005),"Adventure,Comedy,Family",Follows a therapist and single mom whose life is turned right-side-up when her dad gets out of prison and moves to her house to live with her and her teenage son.,"https://m.media-amazon.com/images/M/MV5BZWUyZDc1MTMtMDQ1MS00MWQzLTgxYjktM2IwYmNhNjBjZjA5XkEyXkFqcGdeQXVyMTU5OTc2NTk@._V1_QL75_UX280_CR0,3,280,414_.jpg",20228406,https://www.imdb.com/title/tt20228406/,30 min,15+,"22,280",8.6
In Her Shoes,(1999 TV Movie),Comedy,"Comedy series following the exploits of Det. Jake Peralta and his diverse, lovable colleagues as they police the NYPD's 99th Precinct.","https://m.media-amazon.com/images/M/MV5BNzVkYWY4NzYtMWFlZi00YzkwLThhZDItZjcxYTU4ZTMzMDZmXkEyXkFqcGdeQXVyODUxOTU0OTg@._V1_QL75_UX280_CR0,3,280,414_.jpg",2467372,https://www.imdb.com/title/tt2467372/,22 min,UA 13+,"22,839",7.9
Zenon: Girl of the 21st Century,(2023– ),"Comedy,Crime","Growing up in post-World War II era Arizona, young Sammy Fabelman aspires to become a filmmaker as he reaches adolescence, but soon discovers a shattering family secret and explores how the power of films can help him see the truth.","https://m.media-amazon.com/images/M/MV5BZGM1MzczNmQtMjBmYS00NTRhLWI0MzctNTFkZDc4OGUyODdjXkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_QL75_UX280_CR0,3,280,414_.jpg",14208870,https://www.imdb.com/title/tt14208870/,151 min,UA 16+,"27,248",7.6
Unprisoned,(2013–2021),Drama,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them.","https://m.media-amazon.com/images/M/MV5BZjkzMmU5MjMtODllZS00OTA5LTk2ZTEtNjdhYjZhMDA5ZTRhXkEyXkFqcGdeQXVyOTA3MTMyOTk@._V1_QL75_UX280_CR0,3,280,414_.jpg",0773262,https://www.imdb.com/title/tt0773262/,53 min,R,"1,078",7.2
Brooklyn Nine-Nine,(2022),"Crime,Drama,Mystery","Ray Shoesmith is a father, ex-husband, boyfriend, brother and best friend, tough roles to juggle in the modern age. Especially when you're also a criminal for hire.","https://m.media-amazon.com/images/M/MV5BNWU4MTA0ZTItZmUyYi00ZGY3LWE2NTYtMDQ3N2RkZjcwYjk4XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",7472896,https://www.imdb.com/title/tt7472896/,30 min,R,"4,307",6.8
The Fabelmans,(2006–2013),"Crime,Drama","A young couple's dreams come true when they inherit a beautiful country house, only to find it's both falling apart and inhabited by many of the deceased previous residents.","https://m.media-amazon.com/images/M/MV5BMzRlOTdiNGEtOTlmZi00YjNiLTljZjItZGNhNjY5ZDM4Yzg2XkEyXkFqcGdeQXVyNjc0MjkzNjc@._V1_QL75_UX280_CR0,3,280,414_.jpg",11379026,https://www.imdb.com/title/tt11379026/,-,A,"778,236",7.6
Dexter,(2018–2021),"Comedy,Fantasy","The city's most highly skilled medical team saves lives, while navigating their unique interpersonal relationships.","https://m.media-amazon.com/images/M/MV5BMTMwNmUxNTAtYmRkNi00NmRhLWE3OTktYjlmZGM5MmM5N2VmXkEyXkFqcGdeQXVyMTUwMzM5ODkz._V1_QL75_UX280_CR0,3,280,414_.jpg",4655480,https://www.imdb.com/title/tt4655480/,43 min,UA,"90,388",6.4
Mr Inbetween,(2021– ),Drama,A novelist's longstanding marriage is suddenly upended when she overhears her husband giving his honest reaction to her latest book.,"https://m.media-amazon.com/images/M/MV5BMWNiYzEzNDUtZjA3MS00NGVlLTg1MjMtZGFjN2E0YmQxYWIzXkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_QL75_UX280_CR0,3,280,414_.jpg",15771916,https://www.imdb.com/title/tt15771916/,93 min,13,"34,294",5.7
Ghosts,(2015– ),"Comedy,Drama","On the day of his scheduled execution, a convicted serial killer gets a psychiatric evaluation during which he claims he is a demon, and further claims that before their time is over, the psychiatrist will commit three murders of his own.","https://m.media-amazon.com/images/M/MV5BNmY4NTlkNTEtNDBjMS00ZTJiLWFlZDMtNWY0MWFlZmNjMTFlXkEyXkFqcGdeQXVyMzQxODQzMTE@._V1_QL75_UX280_CR0,3,280,414_.jpg",14537248,https://www.imdb.com/title/tt14537248/,97 min,A,"19,105",5.4
Chicago Med,(2023),"Horror,Thriller",A faded television actor and his stunt double strive to achieve fame and success in the final years of Hollywood's Golden Age in 1969 Los Angeles.,"https://m.media-amazon.com/images/M/MV5BOTg4ZTNkZmUtMzNlZi00YmFjLTk1MmUtNWQwNTM0YjcyNTNkXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_QL75_UX280_CR0,3,280,414_.jpg",7131622,https://www.imdb.com/title/tt7131622/,161 min,18,"20,823",6.8
You Hurt My Feelings,(II) (2023),"Comedy,Drama","Best friends Becky and Hunter find themselves at the top of a 2,000-foot radio tower.","https://m.media-amazon.com/images/M/MV5BNGI3MWYwYjItNzZhYi00ZWIzLTkyMzYtN2JmNjg3ODg1NTg4XkEyXkFqcGdeQXVyMTMwMDA5ODU3._V1_QL75_UX280_CR0,3,280,414_.jpg",15325794,https://www.imdb.com/title/tt15325794/,134 min,UA,"35,283",6.7
Nefarious,(2019),Thriller,"In the sequel to 2018's The Kissing Booth', high school senior Elle juggles a long-distance relationship with her dreamy boyfriend Noah, college applications, and a new friendship with a handsome classmate that could change everything.","https://m.media-amazon.com/images/M/MV5BOWQ5ZGU2ZGQtOTJjYi00MWI3LWE1ZDQtM2EzOGI2MzJjNTA4XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",9784456,https://www.imdb.com/title/tt9784456/,109 min,NA,457,6.4
Once Upon a Time in... Hollywood,(I) (2022),"Comedy,Romance",A woman seeks revenge against those who orchestrated a plane crash that killed her family.,"https://m.media-amazon.com/images/M/MV5BZDMyZjQwY2QtYzRhMS00NDBkLWIzZjAtY2I1Nzg3OTEzMDBlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UX280_CR0,3,280,414_.jpg",7134096,https://www.imdb.com/title/tt7134096/,28 min,PG,"5,941",6.2
Fall,(2020),"Action,Drama,Mystery","Animated series about bad cops. Not bad as in corrupt, bad as in under-performing. They aren't first responders, they are the worst responders.","https://m.media-amazon.com/images/M/MV5BMTU2NjgxNTUxMF5BMl5BanBnXkFtZTgwMzM4MjMwNjM@._V1_QL75_UX280_CR0,3,280,414_.jpg",8235236,https://www.imdb.com/title/tt8235236/,102 min,UA,"58,196",5.7
The Kissing Booth 2,(2020),"Animation,Action,Comedy",A married soldier returning from World War II poses as a pregnant woman's husband to save her from her father's anger and honor.,"https://m.media-amazon.com/images/M/MV5BNGQ5NzI2NWQtODVjZi00NDk1LTg1NmMtZDVlNWMwODZmNGI4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX280_CR0,3,280,414_.jpg",0114887,https://www.imdb.com/title/tt0114887/,95 min,A,"58,151",6.0
The Rhythm Section,(2018–2022),"Drama,Romance","Casey, a country lad running from a small-town scandal, finds himself down and out in big city Sydney. When he meets city lad Tib both men find something they have been missing but neither of them knows quite how to negotiate it.","https://m.media-amazon.com/images/M/MV5BOGU0MzcxNjMtYWE2Zi00NjkwLWI5YzEtMTgzMTFjNGVhNTZmXkEyXkFqcGdeQXVyNzY5Nzg2OTI@._V1_QL75_UX280_CR0,3,280,414_.jpg",15258032,https://www.imdb.com/title/tt15258032/,107 min,NA,"8,331",8.1
Paradise PD,(1995),Drama,"An unassuming high schooler finds himself inexplicably drawn to the free-spirited new girl, whose unconventional ways change how they see themselves--and each other.","https://m.media-amazon.com/images/M/MV5BYzE3MGYyOTItN2Y0My00ZGQxLThmYmYtZDhiNzRjODM3YjFjXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX280_CR0,3,280,414_.jpg",4858674,https://www.imdb.com/title/tt4858674/,100 min,7,"3,276",6.6
A Walk in the Clouds,(2022),"Comedy,Drama,Family",A cat burglar is forced to steal Da Vinci works of art for a world domination plot.,"https://m.media-amazon.com/images/M/MV5BNzc3OGExYzYtMGE0NS00YmVlLWEzOWQtNTZiMjkxZWMzYzQ1XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_QL75_UX280_CR0,3,280,414_.jpg",0102070,https://www.imdb.com/title/tt0102070/,99 min,16,"10,612",6.9
Lonesome,(2020),"Action,Adventure,Comedy","A soldier trained from birth is deemed obsolete and dumped on a waste planet where he is reluctantly taken in by a community of defenseless, stranded wayfarers.","https://m.media-amazon.com/images/M/MV5BZDI1NmM5ZjItNGI4NC00OWI5LWI3ZTgtNGViMWNmNjI5OTY4XkEyXkFqcGdeQXVyMTM2MzAwOA@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0120157,https://www.imdb.com/title/tt0120157/,30 min,UA,"14,772",6.1
Stargirl,(1991),"Action,Drama,Sci-Fi","The Transformers' war continues in an older time, through a new generation. On pliocenic Earth, the heroic Maximals and the evil Predacons battle for survival against each other and against a violent planet.","https://m.media-amazon.com/images/M/MV5BNDUxODg4MzE5NV5BMl5BanBnXkFtZTYwNDA0OTc4._V1_QL75_UX280_CR0,3,280,414_.jpg",0115108,https://www.imdb.com/title/tt0115108/,28 min,PG,"147,231",7.1
Hudson Hawk,(I) (1998),"Animation,Action,Adventure","When the McKellan family moves from Seattle to Georgia to be closer to extended family, the transition is like being a catfish out of water.","https://m.media-amazon.com/images/M/MV5BZjc4ZmYzZmYtMzgyYi00NGQ2LTgyNGMtYTJkNjQzNDFjODBhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX280_CR0,3,280,414_.jpg",9153270,https://www.imdb.com/title/tt9153270/,60 min,NA,57,6.9
Soldier,(1996–1999),"Comedy,Family","A woman's search to uncover the mysterious disappearance of her husband leads her to the Congo, where she's forced to seek the truth about what happened to the man she loved.","https://m.media-amazon.com/images/M/MV5BY2Y0N2FhYTktZWQyZC00ZDJhLTk5OTQtNTI1MmU2OTFkN2ZjXkEyXkFqcGdeQXVyNjI4OTg2Njg@._V1_QL75_UX280_CR0,3,280,414_.jpg",7459986,https://www.imdb.com/title/tt7459986/,137 min,R,"180,030",6.4
Beast Wars: Transformers,(2019–2022),"Action,Drama,Mystery","The sequel to Chinatown (1974) finds J.J. ""Jake"" Gittes investigating adultery and murder, and the money that comes from oil.","https://m.media-amazon.com/images/M/MV5BMTQ5NjJjNDMtOTg2Zi00Y2Q3LWJhNDMtZTRkODdiYmNhZmJiXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_QL75_UX280_CR0,3,280,414_.jpg",0100828,https://www.imdb.com/title/tt0100828/,124 min,R,"14,001",6.0
Family Reunion,(I) (2019),"Crime,Drama,Mystery",A series of events tests the beliefs of a small isolated countryside village.,"https://m.media-amazon.com/images/M/MV5BMTQ0MTE3OTUwMl5BMl5BanBnXkFtZTcwODg5NjgwNw@@._V1_QL75_UX280_CR0,3,280,414_.jpg",1389137,https://www.imdb.com/title/tt1389137/,130 min,UA,"91,464",6.6
The Widow,(1990),"Drama,Mystery,Thriller","Set in Southern California, a father moves his young family to the countryside to renovate and re-open a struggling zoo.","https://m.media-amazon.com/images/M/MV5BMzFlZTNiMjItYjQ0Yy00ZGRhLWFkNjAtYjkxMTFjNTg3OWNiXkEyXkFqcGdeQXVyODA0MjgyNzM@._V1_QL75_UX280_CR0,3,280,414_.jpg",14561712,https://www.imdb.com/title/tt14561712/,101 min,U,"128,138",6.6
The Two Jakes,(2004),"Adventure,Comedy,Fantasy",A group of archaeologists and the black market of historical artifacts.,"https://m.media-amazon.com/images/M/MV5BMTQwMjExODA4Ml5BMl5BanBnXkFtZTcwNTYwMDYxMw@@._V1_QL75_UX280_CR0,3,280,414_.jpg",1231587,https://www.imdb.com/title/tt1231587/,83 min,R,"30,436",6.6
Beckett,(2023),"Comedy,Sci-Fi","A malfunctioning time machine at a ski resort takes a man back to 1986 with his two friends and nephew, where they must relive a fateful night and not change anything to make sure the nephew is born.","https://m.media-amazon.com/images/M/MV5BOTliNDE4ODQtODg3Zi00MGIwLWIwZmItNjQ0YjEzMjdiMWEyXkEyXkFqcGdeQXVyMjY5ODI4NDk@._V1_QL75_UX280_CR0,3,280,414_.jpg",14642626,https://www.imdb.com/title/tt14642626/,141 min,R,"17,856",6.5
The Village,(2010),"Horror,Thriller","Due to the pandemic, Parker and her best friend decide to quarantine at the family lake house alone - or so they think.","https://m.media-amazon.com/images/M/MV5BMjYwNGRmMGUtMmI0ZC00MGM0LWI2MTQtNGM0ZGNkMzRhNmY5XkEyXkFqcGdeQXVyODU2MDg1NzU@._V1_QL75_UX280_CR0,3,280,414_.jpg",0107798,https://www.imdb.com/title/tt0107798/,102 min,R,"45,682",6.7
La chimera,(2022),"Crime,Drama,Mystery","A law student uncovers a conspiracy, putting herself and others in danger.","https://m.media-amazon.com/images/M/MV5BNDZhZDk0ZTktZmNhMC00YTU1LWEwY2YtZmIyMWM5MTNlNDEwXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_QL75_UX280_CR0,3,280,414_.jpg",0120657,https://www.imdb.com/title/tt0120657/,84 min,NA,"2,466",7.7
Hot Tub Time Machine,(1993),"Action,Adventure,History","A man, having fallen in love with the wrong woman, is sent by the sultan himself on a diplomatic mission to a distant land as an ambassador. Stopping at a Viking village port to restock on supplies, he finds himself unwittingly embroiled in a quest to banish a mysterious threat in a distant Viking land.","https://m.media-amazon.com/images/M/MV5BMTM4NzkxMDM4N15BMl5BanBnXkFtZTcwMTI1NzQwNA@@._V1_QL75_UX280_CR0,3,280,414_.jpg",1401143,https://www.imdb.com/title/tt1401143/,150 min,R,"26,733",6.4
Sick,(1999),"Adventure,Fantasy,Horror","In the depths of the Korvatunturi mountains, 486 meters deep, lies the closest ever guarded secret of Christmas. The time has come to dig it up. This Christmas everyone will believe in Santa Claus.","https://m.media-amazon.com/images/M/MV5BYWFiMTIyMjEtY2M4ZC00NDlkLWFiMWUtMDdhNTVhMjM0YjU3XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX280_CR0,3,280,414_.jpg",0466893,https://www.imdb.com/title/tt0466893/,96 min,U,"83,024",6.4
The Pelican Brief,(2010),Drama,"A young woman witnesses a bus accident, and is caught up in the aftermath, where the question of whether or not it was intentional affects many people's lives.","https://m.media-amazon.com/images/M/MV5BZjQ4YzUzZTMtMzliNy00NGQzLWFhYzMtZTcwNTk3N2QwMzlhXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_QL75_UX280_CR0,3,280,414_.jpg",0365485,https://www.imdb.com/title/tt0365485/,313 min,PG,"28,127",6.9
The 13th Warrior,(I) (2011),"Comedy,Crime,Thriller",A globetrotting hitman and a crestfallen businessman meet in a hotel bar in Mexico City in an encounter that draws them together in a way neither expected.,"https://m.media-amazon.com/images/M/MV5BNzdiZmU1MjEtMDE5My00ZGU0LTllNGQtMmMzNGE4Mzg4NDM0XkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_QL75_UX280_CR0,3,280,414_.jpg",13925142,https://www.imdb.com/title/tt13925142/,110 min,PG-13,"49,021",5.6
Rare Exports,(2005),Drama,The Newsreader provides an insight into the smoky Australian newsrooms of the 1980s and the people who brought us our nightly news.,"https://m.media-amazon.com/images/M/MV5BMTdlNzA1NDMtYjhhZC00NDljLWI0YWItZTEzOTNiNDM2OTFkXkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_QL75_UX280_CR0,3,280,414_.jpg",0164212,https://www.imdb.com/title/tt0164212/,106 min,PG-13,"18,152",7.9
Margaret,(2021– ),"Crime,Drama,Thriller","A wealthy attorney in San Juan comes to the police station for ""10 minutes"" of follow-up questions to finding a 12-year-old girl's body in a park. Another young girl was also raped and murdered weeks earlier and the evidence points to him.","https://m.media-amazon.com/images/M/MV5BNjc0NGU1YjItZGIxZS00MjMxLTlmZmYtNWUyMWRmY2Y2NDA0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX280_CR0,3,280,414_.jpg",0173840,https://www.imdb.com/title/tt0173840/,119 min,NA,"7,531",7.5
The Matador,(2000),"Animation,Action,Adventure",A scientist makes a last stand on Earth with the help of a ragtag team of soldiers against an invasion of alien phantoms.,"https://m.media-amazon.com/images/M/MV5BMTg0NjEwNDgxNF5BMl5BanBnXkFtZTcwMjkyOTM3Mg@@._V1_QL75_UX280_CR0,3,280,414_.jpg",0810784,https://www.imdb.com/title/tt0810784/,116 min,NA,"1,909",6.8
